CONTENT,lang,latitude,longitude,created_at,COUNTRY,id_str,cleaned_content,target,color
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,34.68633915000004,135.52001737000012,Wed Jul 20 16:42:12 +0000 2022,Japan,1549796828996333568,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"@USStockhanako ．∧_∧
（´ω｀）猫様に3種混合ワクチンを毎年打つと慢性腎不全になりやすいそうです。

犬と猫のワクチン接種の見直しについて（WASAVAワクチネーションプログラムとワクチン抗体価検査） https://t.co/hvq686aU7a",ja,35.011697050000066,135.7681616100001,Wed Jul 20 16:27:14 +0000 2022,Japan,1549793063337226241,猫 種 混合 ワクチン 毎年 打つ 慢性 腎 不全 犬 猫 ワクチン 接種 見直し ワクチン 抗体 検査,Pro-Vax,green
ニューヨークタイムズによる子供さんへのCOVIDワクチンのまとめ。やっぱり接種しておいた方が良いと思う。 https://t.co/SFULS6QUzW,ja,35.64654360000003,139.65322156000002,Wed Jul 20 16:21:12 +0000 2022,Japan,1549791544940474368,ニューヨーク タイム 子供 ワクチン 纏め 矢張り 接種 良い 思う,Pro-Vax,green
"30代から50代の人ワクチン打ってない人多いからマジで打って
特に男性
30代男性頼むから風疹ワクチン打ってくれ
子作り前に打ってくれ
嫁の妊娠がわかったら直ぐにでも打ってくれ
友人の子が旦那の風疹で感染しちゃってほぼ盲ろう二重障害の先天性風疹症候群なっちゃったからさ...",ja,33.480450000000076,-112.08817999999997,Wed Jul 20 16:00:02 +0000 2022,United States,1549786215641071616,代 代 ワクチン 打つ 多い 打つ 特に 男性 代 男性 頼む 風疹 ワクチン 打つ 呉れる 子作り 打つ 呉れる 嫁 妊娠 分かる 直ぐ 打つ 呉れる 友人 旦那 風疹 感染 盲聾 重 障害 先天 風疹 症候 群,Pro-Vax,green
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,35.180225980000046,136.90673880000008,Wed Jul 20 15:58:13 +0000 2022,Japan,1549785760932319232,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"今日は三種混合ワクチンを接種しに動物病院へ🐈‍⬛

上の子が終業式から帰宅し「ただいま💕」の抱っこからの〜？計画通りにキャリーへＧＯ❗️

ねあさん「こちら診察券など全て準備完了です！」上の子「すぐ着替えます！」

流れるような連携で猫にゃん末娘の抵抗もほぼなく完了✨みんなガンバった！ https://t.co/vyDHd2vkTq",ja,36.655226998000046,139.27149500000007,Wed Jul 20 15:44:02 +0000 2022,Japan,1549782191491584001,今日 種 混合 ワクチン 接種 動物 病院 終業 帰宅 只今 抱っこ 計画 通り キャリー 診察 券 全て 準備 完了 着替える 流れる 連携 猫 末娘 抵抗 完了 頑張る,Pro-Vax,green
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,36.655226998000046,139.27149500000007,Wed Jul 20 15:48:09 +0000 2022,Japan,1549783226771656704,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,32.186090000000036,-96.88823999999994,Wed Jul 20 15:46:37 +0000 2022,United States,1549782841403527168,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"30代から50代の人ワクチン打ってない人多いからマジで打って
特に男性
30代男性頼むから風疹ワクチン打ってくれ
子作り前に打ってくれ
嫁の妊娠がわかったら直ぐにでも打ってくれ
友人の子が旦那の風疹で感染しちゃってほぼ盲ろう二重障害の先天性風疹症候群なっちゃったからさ...",ja,35.69720258600006,139.41418463800005,Wed Jul 20 15:42:05 +0000 2022,Japan,1549781700271415299,代 代 ワクチン 打つ 多い 打つ 特に 男性 代 男性 頼む 風疹 ワクチン 打つ 呉れる 子作り 打つ 呉れる 嫁 妊娠 分かる 直ぐ 打つ 呉れる 友人 旦那 風疹 感染 盲聾 重 障害 先天 風疹 症候 群,Pro-Vax,green
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,36.655226998000046,139.27149500000007,Wed Jul 20 15:43:17 +0000 2022,Japan,1549782001791938560,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"子どもが遠い存在だと、子供がかかってる！とかニュースになっても他人事なのかな…かなり子どもが乗っててもそのままだしなぁ
風疹ワクチンをアラフィフの人たちへ赤ちゃんのために受けましょう、って協力ずっと呼びかけてるけど、反応少なそうだもんな…

https://t.co/v6w5xe6MOT",ja,26.189516500000025,127.80926609000005,Wed Jul 20 15:42:34 +0000 2022,Japan,1549781822783238144,子供 遠い 存在 子供 掛かる ニュース 他人事 子供 乗る 風疹 ワクチン 赤ちゃん 受ける 協力 ずっと 呼び掛ける 反応 少ない,Hesitant,yellow
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,43.064305630000035,141.34684001000005,Wed Jul 20 15:25:48 +0000 2022,Japan,1549777602294202368,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,33.83917304000005,132.76560169000004,Wed Jul 20 15:20:07 +0000 2022,Japan,1549776173571248130,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"@JPN_Doctors 旦那なのですが ワクチン接種後 数日経って
毎日全身に謎の蕁麻疹が出てます。因果関係があるかはわかりませんが、痒いし見た目も気持ち悪いみたいで心身ともに悩んだり辛そうです。病院に行ってもアレルギーと言われ、アレルギーの薬を処方されおしまい。全然治る気配がありません",ja,36.11871296000004,139.49033100000008,Wed Jul 20 15:20:16 +0000 2022,Japan,1549776207821950976,旦那 ワクチン 接種 経つ 全身 謎 蕁麻 出る 因果 分かる 痒い 気持ち 悪い 心身 悩む 辛い 病院 行く アレルギー 言う アレルギー 薬 処方 仕舞い 全然 直る 気配,Hesitant,yellow
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,36.655226998000046,139.27149500000007,Wed Jul 20 15:09:49 +0000 2022,Japan,1549773580111454209,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
"ニューヨークタイムズ「子供へのCovidワクチンで知っておくべきこと」 https://t.co/Hh5dGCCdg3 
・モデルナは2回、ファイザーは3回
・大人より少量で副作用も少なく心筋炎認めず
・感染回復後でも接種可
・他のワクチンと同日接種可
・Covid-19は米国の小児の死因10位以内に入っている",ja,35.721810970000035,139.9310181200001,Wed Jul 20 15:05:36 +0000 2022,Japan,1549772520244789248,ニューヨーク タイム 子供 ワクチン 知る 置く モデル 菜 ファイザー 大人 少量 作用 少ない 心筋 認める 感染 回復 接種 可 ワクチン 同日 接種 可 米国 小児 死因 以内 入る,Anti-Vax,red
"会社の人が打ったらいまだに、副反応の，蕁麻疹が止まらなくて、
，国も保健所もワクチンのせいじゃない！って言い張るから、

副反応認めない限り打たない https://t.co/hCbryAU0zs",ja,39.76409959000006,140.08449096000004,Wed Jul 20 15:07:55 +0000 2022,Japan,1549773100295733248,会社 打つ 未だ 反応 蕁麻 止まる 保健 ワクチン 言い張る 反応 認める 限り 打つ,Hesitant,yellow
"過去の麻疹やポリオなどのワクチンで、接種前より感染者が増えるなんてことがあったか？ 接種者と未接種者でどちらが感染しやすいか計算や議論が必要になったことがあったか？ 2回うてば収束と言ってから一年後にやっぱり4回うてと言う、そんなことあったか？

要するにポンコツワクチン
これに尽きる https://t.co/Cxh4MrlAo2",ja,34.69127627000006,135.1830779700001,Wed Jul 20 15:11:54 +0000 2022,Japan,1549774104160772096,過去 麻疹 ポリオ ワクチン 接種 感染 増える 接種 接種 感染 計算 議論 必要 打つ 収束 言う 矢張り 打つ 言う 要する ぽんこつ ワクチン 尽きる,Hesitant,yellow
